"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","which_side"
"3057",4926242,"JANEJ",23500526,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3058",4759511,"not-logged-in-d77929cbc50b3b8663bc",23500528,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3059",4706585,"jmang",23500529,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3060",4765464,"not-logged-in-d77929cbc50b3b8663bc",23500530,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3061",4729101,"jmang",23500531,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3062",4735368,"jmang",23500533,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3063",4695200,"JANEJ",23500534,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3064",4775237,"not-logged-in-d77929cbc50b3b8663bc",23500535,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3065",4672107,"stonepenny",23500539,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3066",4798970,"jmang",23500540,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3067",4722690,"JANEJ",23500543,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3068",4829189,"not-logged-in-d77929cbc50b3b8663bc",23500544,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3069",4838939,"jmang",23500547,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3070",4861406,"not-logged-in-d77929cbc50b3b8663bc",23500548,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3071",4852419,"jmang",23500553,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3072",4872913,"not-logged-in-d77929cbc50b3b8663bc",23500555,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3073",4731244,"JANEJ",23500556,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3074",4877451,"jmang",23500559,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3075",4886551,"not-logged-in-d77929cbc50b3b8663bc",23500560,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3076",4664823,"not-logged-in-d77929cbc50b3b8663bc",23500563,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3077",4903555,"jmang",23500564,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3078",4743338,"JANEJ",23500566,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3079",4693319,"stonepenny",23500567,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3080",4715169,"not-logged-in-d77929cbc50b3b8663bc",23500568,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3081",4672226,"jmang",23500569,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3082",4696167,"jmang",23500573,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3083",4742188,"not-logged-in-d77929cbc50b3b8663bc",23500574,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3084",4757357,"JANEJ",23500575,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3085",4697250,"jmang",23500579,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3086",4772209,"not-logged-in-d77929cbc50b3b8663bc",23500580,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3087",4701886,"jmang",23500582,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3088",4715630,"stonepenny",23500585,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3089",4723422,"jmang",23500587,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3090",4788430,"JANEJ",23500589,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3091",4806042,"not-logged-in-d77929cbc50b3b8663bc",23500591,325.7,1,"T0",NA,"list(list(choice = ""BFFL"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"BFFL","MLTPLSDSFRMMLTPLNMLS"
"3092",4775110,"jmang",23500592,325.7,1,"T0",NA,"list(list(choice = ""WRTHG"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""FRNT""), filters = list()))",1,1,"WRTHG","FRNT"
"3093",4809350,"not-logged-in-d77929cbc50b3b8663bc",23500594,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3094",4802748,"jmang",23500599,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3095",4808013,"JANEJ",23500600,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3096",4844563,"jmang",23500603,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3097",4876933,"jmang",23500605,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3098",4819389,"JANEJ",23500607,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3099",4817283,"not-logged-in-d77929cbc50b3b8663bc",23500609,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"BRD","LFTSD"
"3100",4902666,"jmang",23500610,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3101",4731481,"jmang",23500613,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3102",4853167,"not-logged-in-d77929cbc50b3b8663bc",23500614,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3103",4865035,"JANEJ",23500615,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3104",4745411,"jmang",23500617,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3105",4908428,"not-logged-in-d77929cbc50b3b8663bc",23500619,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3106",4770425,"jmang",23500620,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3107",4914229,"not-logged-in-d77929cbc50b3b8663bc",23500621,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3108",4868936,"JANEJ",23500623,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3109",4667190,"not-logged-in-d77929cbc50b3b8663bc",23500624,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3110",4776315,"jmang",23500625,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"BRD","LFTSD"
"3111",4685258,"not-logged-in-d77929cbc50b3b8663bc",23500627,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3112",4786234,"jmang",23500629,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3113",4694069,"not-logged-in-d77929cbc50b3b8663bc",23500630,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3114",4674254,"JANEJ",23500631,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3115",4699000,"not-logged-in-d77929cbc50b3b8663bc",23500635,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3116",4701933,"not-logged-in-d77929cbc50b3b8663bc",23500636,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3117",4726321,"JANEJ",23500637,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3118",4703523,"not-logged-in-d77929cbc50b3b8663bc",23500643,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3119",4795215,"JANEJ",23500644,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3120",4795659,"stonepenny",23500645,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3121",4744455,"not-logged-in-d77929cbc50b3b8663bc",23500647,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3122",4798603,"jmang",23500649,325.7,1,"T0",NA,"list(list(choice = ""DKRSTNBK"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"DKRSTNBK","LFTSD"
"3123",4761337,"not-logged-in-d77929cbc50b3b8663bc",23500650,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3124",4808621,"JANEJ",23500652,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3125",4801205,"jmang",23500653,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3126",4774072,"not-logged-in-d77929cbc50b3b8663bc",23500655,325.7,1,"T0",NA,"list(list(choice = ""LPHNT"", answers = list(HWMN = ""3"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"LPHNT","MLTPLSDSFRMMLTPLNMLS"
"3127",4847468,"jmang",23500657,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3128",4846205,"JANEJ",23500660,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3129",4775473,"not-logged-in-d77929cbc50b3b8663bc",23500661,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3130",4867997,"jmang",23500664,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3131",4671499,"not-logged-in-d77929cbc50b3b8663bc",23500665,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3132",4909533,"JANEJ",23500667,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3133",4730752,"not-logged-in-d77929cbc50b3b8663bc",23500669,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3134",4891789,"jmang",23500673,325.7,1,"T0",NA,"list(list(choice = ""KLPSPRNGR"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"KLPSPRNGR","LFTSD"
"3135",4735914,"not-logged-in-d77929cbc50b3b8663bc",23500674,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3136",4679187,"jmang",23500677,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3137",4740919,"not-logged-in-d77929cbc50b3b8663bc",23500679,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3138",4707078,"jmang",23500681,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3139",4709720,"jmang",23500683,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3140",4722780,"jmang",23500686,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3141",4776297,"not-logged-in-d77929cbc50b3b8663bc",23500689,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"BRD","LFTSD"
"3142",4725802,"jmang",23500690,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3143",4795827,"not-logged-in-d77929cbc50b3b8663bc",23500692,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3144",4748559,"jmang",23500693,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3145",4753276,"jmang",23500697,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3146",4839061,"not-logged-in-d77929cbc50b3b8663bc",23500698,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3147",4770800,"jmang",23500701,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3148",4900521,"not-logged-in-d77929cbc50b3b8663bc",23500703,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3149",4802373,"jmang",23500704,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3150",4918767,"not-logged-in-d77929cbc50b3b8663bc",23500705,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3151",4914971,"JANEJ",23500706,325.7,1,"T0",NA,"list(list(choice = ""DKRSTNBK"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"DKRSTNBK","LFTSD"
"3152",4825421,"jmang",23500708,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3153",4684173,"jmang",23500709,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3154",4924567,"not-logged-in-d77929cbc50b3b8663bc",23500710,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3155",4760761,"jmang",23500711,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3156",4681253,"not-logged-in-d77929cbc50b3b8663bc",23500713,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3157",4769855,"jmang",23500716,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""3"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"BRD","RGHTSD"
"3158",4695525,"not-logged-in-d77929cbc50b3b8663bc",23500717,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3159",4716385,"not-logged-in-d77929cbc50b3b8663bc",23500720,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3160",4721208,"not-logged-in-d77929cbc50b3b8663bc",23500724,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3161",4725137,"not-logged-in-d77929cbc50b3b8663bc",23500725,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3162",4915004,"JANEJ",23500727,325.7,1,"T0",NA,"list(list(choice = ""SRVL"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"SRVL","LFTSD"
"3163",4768086,"not-logged-in-d77929cbc50b3b8663bc",23500728,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3164",4803933,"not-logged-in-d77929cbc50b3b8663bc",23500731,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3165",4840594,"not-logged-in-d77929cbc50b3b8663bc",23500734,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3166",4844546,"not-logged-in-d77929cbc50b3b8663bc",23500736,325.7,1,"T0",NA,"list(list(choice = ""VHCL"", answers = list(), filters = list()))",1,1,"VHCL",NA
"3167",4902451,"not-logged-in-d77929cbc50b3b8663bc",23500737,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3168",4722206,"not-logged-in-d77929cbc50b3b8663bc",23500738,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3169",4922095,"JANEJ",23500741,325.7,1,"T0",NA,"list(list(choice = ""BFFL"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"BFFL","MLTPLSDSFRMMLTPLNMLS"
"3170",4724858,"not-logged-in-d77929cbc50b3b8663bc",23500745,325.7,1,"T0",NA,"list(list(choice = ""WRTHG"", answers = list(HWMN = ""4"", WHCHSDFTHNMLSVSBL = ""MLTPLSDSFRMMLTPLNMLS""), filters = list()))",1,1,"WRTHG","MLTPLSDSFRMMLTPLNMLS"
"3171",4752890,"not-logged-in-d77929cbc50b3b8663bc",23500746,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3172",4811167,"not-logged-in-d77929cbc50b3b8663bc",23500748,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3173",4827168,"not-logged-in-d77929cbc50b3b8663bc",23500752,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3174",4925009,"JANEJ",23500760,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3175",4866753,"not-logged-in-d77929cbc50b3b8663bc",23500762,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"3176",4814949,"jmang",23500765,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3177",4673442,"JANEJ",23500766,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3178",4877704,"not-logged-in-d77929cbc50b3b8663bc",23500767,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"3179",4885661,"not-logged-in-d77929cbc50b3b8663bc",23500769,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3180",4909824,"not-logged-in-d77929cbc50b3b8663bc",23500772,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3181",4698071,"JANEJ",23500773,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3182",4870130,"jmang",23500774,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3183",4875539,"jmang",23500777,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3184",4913504,"not-logged-in-d77929cbc50b3b8663bc",23500778,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3185",4722677,"JANEJ",23500779,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3186",4694917,"not-logged-in-d77929cbc50b3b8663bc",23500780,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3187",4884729,"jmang",23500781,325.7,1,"T0",NA,"list(list(choice = ""MNKBBN"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"MNKBBN","RGHTSD"
"3188",4890843,"jmang",23500783,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3189",4701956,"not-logged-in-d77929cbc50b3b8663bc",23500784,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3190",4734187,"JANEJ",23500786,325.7,1,"T0",NA,"list(list(choice = ""GRFF"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"GRFF","LFTSD"
"3191",4707629,"not-logged-in-d77929cbc50b3b8663bc",23500788,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3192",4898076,"jmang",23500789,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3193",4713614,"not-logged-in-d77929cbc50b3b8663bc",23500790,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"3194",4717711,"not-logged-in-d77929cbc50b3b8663bc",23500795,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
